Urgency,Category,Issue,Affected URL,Details,Recommended Action
MEDIUM,Performance,Slow response time: 1515ms,https://www.amipi.com/Privacy-Policy/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,16 render-blocking <script> tags (no async/defer),https://www.amipi.com/Privacy-Policy/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1225ms,https://www.amipi.com/Schedule-Appointment/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,19 render-blocking <script> tags (no async/defer),https://www.amipi.com/Schedule-Appointment/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1624ms,https://www.amipi.com/Testimonials/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/Testimonials/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2361ms,https://www.amipi.com/about-us/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,16 render-blocking <script> tags (no async/defer),https://www.amipi.com/about-us/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1403ms,https://www.amipi.com/amipi-cares/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,23 render-blocking <script> tags (no async/defer),https://www.amipi.com/amipi-cares/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1712ms,https://www.amipi.com/bands-old/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,18 render-blocking <script> tags (no async/defer),https://www.amipi.com/bands-old/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2422ms,https://www.amipi.com/basics/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,20 render-blocking <script> tags (no async/defer),https://www.amipi.com/basics/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1755ms,https://www.amipi.com/bracelets/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,20 render-blocking <script> tags (no async/defer),https://www.amipi.com/bracelets/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1647ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1935ms,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1774ms,https://www.amipi.com/certified.php/?type=bracelets&/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/certified.php/?type=bracelets&/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1884ms,https://www.amipi.com/certified.php/?type=studs/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,18 render-blocking <script> tags (no async/defer),https://www.amipi.com/certified.php/?type=studs/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 1842ms,https://www.amipi.com/compare-product.php,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,16 render-blocking <script> tags (no async/defer),https://www.amipi.com/compare-product.php,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2738ms,https://www.amipi.com/diamonds/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,18 render-blocking <script> tags (no async/defer),https://www.amipi.com/diamonds/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2483ms,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=1,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=1,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2458ms,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=2,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=2,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2676ms,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Performance,17 render-blocking <script> tags (no async/defer),https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Slow response time: 2915ms,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
